pop1 pop2 pop3 est se z p
YRI FIN ASW 0.000291772580270563 0.000104432414609341 2.79388905601791 0.00520783421112764
YRI FIN BEB 0.00142773066121401 0.000162519009410577 8.78500715942151 1.5635457827364e-18
YRI FIN CEU 0.000347183595404508 9.42878903819095e-05 3.68216527062228 0.000231261403779699
YRI FIN CHB -0.000522572700011632 0.000143092680517238 -3.65198763572452 0.000260218416488142
YRI FIN ESN 0.000423405004668629 7.86780603276023e-05 5.38148758250574 7.38728003580155e-08
YRI FIN FIN 0.00402161929916737 0.000244963325175172 16.4172301967714 1.43991305157385e-60
YRI FIN GBR 0.00342812899651054 0.000223994502447804 15.3045229193041 7.13230583932655e-53
YRI FIN GIH 0.000500104036045316 9.13316094489517e-05 5.47569498733996 4.35797785335009e-08
YRI FIN ITU 0.00116033030179642 0.000121497432856678 9.55024542094799 1.29389406931602e-21
YRI FIN JPT -3.2572258504133e-05 3.95219776159222e-05 -0.824155583019476 0.409851161139065
YRI FIN LWK -0.000513657478193451 0.000151191077836184 -3.39740602120716 0.000680279498278904
YRI FIN MSL 0.000986977835783817 9.54201632311795e-05 10.3434934751957 4.47905357287332e-25
YRI FIN MXL 0.00243523961466249 0.000175057174956156 13.9111099860512 5.42312425146264e-44
YRI FIN STU 0.00193719134234743 0.000138129013577276 14.0245071775864 1.10376214210329e-44
YRI FIN TSI 0.00294261148366885 0.000190713613931187 15.4294778595649 1.03705814252726e-53
