pop1 pop2 pop3 est se z p
YRI FIN CHB 0.00499146844475168 0.000231704054627142 21.5424302901559 6.23484674432042e-103
YRI FIN DevilsCave_N 0.00296151119920467 0.000140718569360319 21.0456318072814 2.50753577071883e-98
YRI FIN Ekven_IA 0.00257183625286225 0.000109415321450962 23.5052661616034 3.60310147568391e-122
YRI FIN FIN 0.00746074949276932 0.000372981935100766 20.0029781355328 5.18800785317909e-89
YRI FIN Finnish_IA 0.00699740583276159 0.000440250283299345 15.8941540714552 6.95611222921295e-57
YRI FIN GBR 0.00687554841299391 0.000367852669517846 18.6910385127988 5.85618960436148e-78
YRI FIN JPT 0.00484754240863083 0.000233917656145135 20.72328565751 2.13600048548504e-95
YRI FIN Kolyma_M 0.0034801030512063 0.000303491668220063 11.466881682837 1.93507273846711e-30
YRI FIN Magadan_BA 0.00360576280995746 0.000175344361599601 20.563893683626 5.78031348130859e-94
YRI FIN Saami_IA 0.0032333513424646 0.000160311004229014 20.1692413943435 1.82415300210242e-90
YRI FIN Uelen_IA 0.000111149012786083 1.22114261147157e-05 9.10205014073984 8.86424957241226e-20
YRI FIN UstBelaya_EBA 0.00301728978640964 0.000134472700005164 22.4379356277799 1.67857763103748e-111
YRI FIN UstBelaya_MED 0.000414389089791783 2.75034016472359e-05 15.0668304636212 2.67648668600352e-51
YRI FIN UstBelaya_N 0.00180099815925108 0.000110831661546261 16.2498525613039 2.23902234498923e-59
YRI FIN Yana_MED 0.00409333587914145 0.000225148692946772 18.1805891278665 7.35395053560975e-74
YRI FIN Yana_UP 0.00705838998126478 0.000343920508396516 20.5233180602506 1.33296833423774e-93
