pop1 pop2 pop3 est se z p
YRI JPT CHB 0.0301588331979614 0.00102751665899355 29.3511866050929 2.30763515448485e-189
YRI JPT DevilsCave_N 0.0187392898074782 0.000761689438592763 24.6022707654966 1.19444122089659e-133
YRI JPT Ekven_IA 0.0103181145882098 0.000392952895382838 26.2578917459236 5.80832118882416e-152
YRI JPT FIN 0.010503823593814 0.000507130967923877 20.7122504011443 2.68610240656869e-95
YRI JPT Finnish_IA 0.00667854545254178 0.000573534750262597 11.6445349640697 2.44652505979216e-31
YRI JPT GBR 0.00876388857755619 0.000506423901726523 17.3054402599837 4.27996978357262e-67
YRI JPT Jomon 0.0244955402839169 0.000947514421611205 25.8524194726908 2.28536593181632e-147
YRI JPT JPT 0.031508199168906 0.00107169821593735 29.4002534485399 5.45083072548044e-190
YRI JPT Kofun 0.0313754375076597 0.00100695505459034 31.1587268613732 3.86353247181543e-213
YRI JPT Kolyma_M 0.0148318477859047 0.00122734033466043 12.0845435997248 1.2747604663975e-33
YRI JPT Magadan_BA 0.0157785931146204 0.000737246731113107 21.4020523235113 1.27854536926223e-101
YRI JPT Saami_IA 0.00522376882564443 0.000287643920113458 18.1605396824795 1.05977764800524e-73
YRI JPT Uelen_IA 0.000435796199656776 5.65834136846705e-05 7.70183647959793 1.34124455513845e-14
YRI JPT UstBelaya_EBA 0.0130979690519579 0.000518635511716488 25.254670681166 1.00637337255444e-140
YRI JPT UstBelaya_MED 0.00193190458968534 0.000129576506365281 14.9093739588814 2.86425448347129e-50
YRI JPT UstBelaya_N 0.0106765685908154 0.000547865670775801 19.4875663147445 1.39981949118267e-84
YRI JPT Yana_MED 0.0209410718382484 0.00108498794878447 19.3007414153393 5.29441036655807e-83
YRI JPT Yana_UP 0.0142949136822975 0.000812794890138069 17.5873567313756 3.07909019696963e-69
