pop1 pop2 pop3 est se z p
YRI FIN ASW 0.00222256271493644 0.000142110210447469 15.6397116571578 3.90492185868163e-55
YRI FIN BEB 0.00736895010147822 0.000449339543130017 16.3995139402766 1.92774223560475e-60
YRI FIN CEU 0.00871581999647423 0.000598045124577281 14.5738500964035 4.12001568607999e-48
YRI FIN CHB 0.0103805471713075 0.000513202081362618 20.2270168970201 5.662679631355e-91
YRI FIN ESN 4.59947381133578e-05 6.29800051479134e-06 7.30306991962538 2.81274918342378e-13
YRI FIN FIN 0.00971257714423177 0.000630185620184705 15.412248126806 1.35417638970954e-53
YRI FIN GBR 0.00868604578834205 0.000614239907802788 14.1411290246723 2.11857903792766e-45
YRI FIN GIH 0.00710647345237273 0.000448217273080041 15.8549745384393 1.29880227747285e-56
YRI FIN ITU 0.00696432353708513 0.000431532832037585 16.1385716683512 1.36667508973708e-58
YRI FIN JPT 0.0104681522788174 0.000517482433911115 20.2290002381326 5.4394643803026e-91
YRI FIN LWK 0.000311751909020465 3.29594699932845e-05 9.45864448317841 3.11960913447747e-21
YRI FIN MSL 9.45579555607054e-05 1.04732798564642e-05 9.02849507094414 1.7404879468453e-19
YRI FIN MXL 0.00886908486054096 0.000502548880394481 17.6482034017847 1.05045047746957e-69
YRI FIN STU 0.00675964744921195 0.000419987126693942 16.0948920087684 2.77054468670255e-58
YRI FIN TSI 0.00796770122158517 0.000564802002053345 14.1070697211031 3.43559603402865e-45
