pop1 pop2 pop3 est se z p
YRI FIN ACB 0.00185615328895961 0.000126370015555632 14.6882413585086 7.66781150516175e-49
YRI FIN CDX 0.013462745796835 0.000739057928843605 18.2160900673916 3.84679498552755e-74
YRI FIN CHB 0.0144912664065822 0.000791571996970506 18.3069467616881 7.28413218703673e-75
YRI FIN CHS 0.014149085522511 0.000780618258877059 18.1254862560669 2.00562230287941e-73
YRI FIN CLM 0.0128486084430736 0.000771615770490042 16.6515627783419 2.94802153636564e-62
YRI FIN FIN 0.0148318798118619 0.000923983694744525 16.0521012396899 5.52610482573432e-58
YRI FIN GBR 0.0138694629029568 0.000885396806697952 15.6646859329461 2.63729200244203e-55
YRI FIN GWD 0.000466560234229996 4.05487766878214e-05 11.5061482081684 1.22843481689281e-30
YRI FIN IBS 0.012976391601637 0.000845008351030244 15.3565246850117 3.20289952330143e-53
YRI FIN JPT 0.0146883188710697 0.000799054779319269 18.3821175359004 1.82695728608531e-75
YRI FIN KHV 0.0136867507362379 0.00075086994573342 18.2278579852722 3.10236169889655e-74
YRI FIN PEL 0.0148580447287333 0.000961791205082074 15.4483058799289 7.74525055185732e-54
YRI FIN PJL 0.0118512500515497 0.000737672637121761 16.0657308610371 4.43604841139328e-58
YRI FIN PUR 0.0114829101775465 0.000699551604907933 16.4146720513318 1.50190126979487e-60
