pop1 pop2 pop3 est se z p
YRI JPT ASW 0.0029854868370424 0.000131749227033693 22.6603745939163 1.10238933244749e-113
YRI JPT BEB 0.0136583198332792 0.000534204845388353 25.5675701019708 3.50185517419941e-144
YRI JPT CEU 0.00869968261419522 0.000483734661335991 17.9844102760142 2.58120239797058e-72
YRI JPT CHB 0.0306680561847562 0.00103266072572255 29.6980948542395 8.12612503487658e-194
YRI JPT ESN 8.9601807077455e-05 1.09023490075351e-05 8.2185781261935 2.05930069186168e-16
YRI JPT FIN 0.0106208522735478 0.000504476720193295 21.0532059229181 2.1372320440152e-98
YRI JPT GBR 0.00863070009029526 0.000489256805673341 17.6404293005536 1.20541705954795e-69
YRI JPT GIH 0.0112086659825712 0.000474459873243134 23.624054666531 2.18179151099636e-123
YRI JPT ITU 0.011817714850532 0.000475367237941929 24.8601794723928 2.0069993272802e-136
YRI JPT JPT 0.0319713459108984 0.00105760730677054 30.2298837254864 9.59224586430047e-201
YRI JPT LWK 0.000424709070818351 3.08414637220767e-05 13.7707170660107 3.82398635812204e-43
YRI JPT MSL 0.000182885878485065 1.77866377723835e-05 10.2822062733533 8.47646465601153e-25
YRI JPT MXL 0.0162478048997035 0.000653682835289718 24.8557924769468 2.2386399618555e-136
YRI JPT STU 0.0117117508951204 0.000480419576585376 24.3781716356412 2.9149886012664e-131
YRI JPT TSI 0.00818722085817863 0.000480729128518751 17.0308399730333 4.85029883056998e-65
