pop1 pop2 pop3 est se z p
YRI FIN CHB 0.00504544250237975 0.000239080071153857 21.1035678466601 7.37554576273295e-99
YRI FIN DA234 0.00466820638182236 0.000307882021249958 15.1623221221885 6.28088187216925e-52
YRI FIN DA236 0.00714044144990274 0.000457129524537053 15.6201712351309 5.30629358366717e-55
YRI FIN DA237_E1_L1 0.00072013616079943 4.26226903368767e-05 16.8956054887126 4.84712472234403e-64
YRI FIN DA238 0.00311798278443115 0.000183758353278178 16.967842434412 1.42056197224576e-64
YRI FIN FIN 0.00750394669065305 0.000385517634078588 19.4646003900391 2.19197421631066e-84
YRI FIN GBR 0.00692695152460432 0.000381921902908558 18.1370889489488 1.62408817488006e-73
YRI FIN JPT 0.00491417720968919 0.0002413113816142 20.3644651023788 3.45606039252813e-92
YRI FIN Kolyma_River 0.0034748178801633 0.000300675456509089 11.5567060926978 6.8277870242692e-31
YRI FIN M0831 0.00401940446336629 0.000243262335276624 16.5229214740361 2.50942525583519e-61
YRI FIN M9984 0.00333666365517375 0.000172978126592335 19.28951203777 6.57913168756681e-83
YRI FIN NEO229 0.00179995303978031 0.000112489004816953 16.0011464472397 1.25443653186844e-57
YRI FIN NEO230 0.00229346740436322 0.000157135079068345 14.5955150050594 2.9993912405363e-48
YRI FIN NEO231 0.00203018028433581 0.00012823804263526 15.8313417969903 1.89144254417619e-56
YRI FIN NEO232 0.00342402873393336 0.000191928226048514 17.8401520423987 3.44756602447528e-71
YRI FIN NEO233 2.7830485525764e-05 6.02000875766558e-06 4.6229975148003 3.7823425602385e-06
YRI FIN NEO234 0.00019493258705519 2.19233215014767e-05 8.89156266955534 6.02554329117555e-19
YRI FIN NEO235 0.0032635713843015 0.000206293200090262 15.8200628177446 2.26266806318304e-56
YRI FIN NEO236 0.00382727280311988 0.00021482002621134 17.816182553458 5.29274324904779e-71
YRI FIN NEO237 0.00074406322704909 4.56685013708484e-05 16.2927007612307 1.11207825164994e-59
YRI FIN NEO238 0.0018752055999466 0.000107129294913992 17.5041346202465 1.33236545441029e-68
YRI FIN NEO239 0.000574443271101115 3.95233623790225e-05 14.534271289783 7.34914271471381e-48
YRI FIN NEO240 0.00525605834509327 0.000268147449102603 19.6013736572303 1.50505777017901e-85
YRI FIN NEO241 0.00160430532247608 0.000115073811545578 13.9415328381701 3.54249426057968e-44
YRI FIN NEO242 0.00116992329036194 8.21387225218744e-05 14.243261332076 4.9368249197576e-46
YRI FIN NEO243 0.000310098354246925 2.34667449723596e-05 13.2143744099225 7.24864582190566e-40
YRI FIN NEO246 0.00198810678801634 0.000137653439106806 14.4428413915162 2.78135322004107e-47
YRI FIN NEO247 0.00355711745299207 0.000222520542702058 15.9855688369179 1.61089724743944e-57
YRI FIN NEO248 0.00353912000839083 0.000198182650278619 17.8578700174575 2.51037872187143e-71
YRI FIN NEO249 0.00446531797074636 0.000240535299252658 18.5640859558663 6.27458482833248e-77
YRI FIN NEO250 0.00148817114973875 8.65274902647699e-05 17.1988248495942 2.70971391296024e-66
YRI FIN NEO251 0.0033115596037225 0.000192274885932154 17.2230480734287 1.78343380474369e-66
YRI FIN NEO253 0.000496941030359672 4.02477071654928e-05 12.3470643511771 5.05215173936393e-35
YRI FIN NEO298 0.00388902727983526 0.000218555029638471 17.7942703321374 7.82803691186786e-71
YRI FIN NEO299 0.000415624761623254 2.67769098851059e-05 15.5217597327927 2.47178291741372e-54
YRI FIN Yana_old 0.00737640463499751 0.000460482049512265 16.018875530133 9.43409142661608e-58
YRI FIN Yana_old2 0.00650212810843275 0.000356043655227224 18.2621653636354 1.65591860259399e-74
YRI FIN Yana_Young 0.00417431955356803 0.000227690148533116 18.3333340527067 4.48548912354736e-75
