pop1 pop2 pop3 est se z p
YRI FIN ACB 0.000797150958866995 4.19675511505321e-05 18.9944596959617 1.89527969393966e-80
YRI FIN ASW 0.00164686035453241 7.88731901849411e-05 20.8798496760543 8.16483173348092e-97
YRI FIN BEB 0.00474653769726265 0.000212581523572818 22.3280820340755 1.97211025050443e-110
YRI FIN CDX 0.00460726970457669 0.000215119194593955 21.4172878123362 9.22034780553107e-102
YRI FIN CEU 0.00687705867438262 0.000363607563448477 18.9134093063416 8.84491663146502e-80
YRI FIN CHB 0.00499146844475168 0.000231704054627142 21.5424302901559 6.23484674432042e-103
YRI FIN CHS 0.00481962393622473 0.000227253857474784 21.2081061671726 8.03847835805273e-100
YRI FIN CLM 0.00577048734451745 0.000273399531754472 21.1064273134881 6.94266686156034e-99
YRI FIN DevilsCave_N 0.00296151119920467 0.000140718569360319 21.0456318072814 2.50753577071883e-98
YRI FIN Ekven_IA 0.00257183625286225 0.000109415321450962 23.5052661616034 3.60310147568391e-122
YRI FIN ESN 3.55859094902581e-05 3.64990192295397e-06 9.74982622586676 1.84784304319316e-22
YRI FIN FIN 0.00746074949276932 0.000372981935100766 20.0029781355328 5.18800785317909e-89
YRI FIN Finnish_IA 0.00699740583276159 0.000440250283299345 15.8941540714552 6.95611222921295e-57
YRI FIN GBR 0.00687554841299391 0.000367852669517846 18.6910385127988 5.85618960436148e-78
YRI FIN GIH 0.00488818801105226 0.000226192612445811 21.6107323674124 1.42372483674985e-103
YRI FIN GWD 0.000161573716802484 1.0200838770273e-05 15.839257970956 1.66777233246083e-56
YRI FIN IBS 0.00632316790127998 0.000336795332611316 18.7745116663399 1.22065107239768e-78
YRI FIN ITU 0.00456759182017025 0.000209045183746138 21.8497826083239 7.81038104048563e-106
YRI FIN JPT 0.00484754240863083 0.000233917656145135 20.72328565751 2.13600048548504e-95
YRI FIN KHV 0.00469294847767262 0.000217058646254074 21.6206475008574 1.14854664193548e-103
YRI FIN Kolyma_M 0.0034801030512063 0.000303491668220063 11.466881682837 1.93507273846711e-30
YRI FIN LWK 0.00022008032922695 1.52049323256013e-05 14.4742721976072 1.76180692650629e-47
YRI FIN Magadan_BA 0.00360576280995746 0.000175344361599601 20.563893683626 5.78031348130859e-94
YRI FIN MSL 7.24056123508486e-05 4.7198837966613e-06 15.3405497826167 4.09710259590072e-53
YRI FIN MXL 0.00591387177494543 0.000266664554131539 22.1771948439321 5.702534418678e-109
YRI FIN PEL 0.00579368196699542 0.000270656290175766 21.4060495813084 1.17348686825075e-101
YRI FIN PJL 0.005054090678583 0.0002331667298212 21.6758655167427 3.46658081830485e-104
YRI FIN PUR 0.00541761429375368 0.000263588100149722 20.5533341250094 7.18545637276422e-94
YRI FIN Saami_IA 0.0032333513424646 0.000160311004229014 20.1692413943435 1.82415300210242e-90
YRI FIN STU 0.00441854430835441 0.000197007389028982 22.4283176896699 2.08367729159595e-111
YRI FIN TSI 0.00620244030156985 0.000329011658679546 18.8517340888852 2.8436621439227e-79
YRI FIN Uelen_IA 0.000111149012786083 1.22114261147157e-05 9.10205014073984 8.86424957241226e-20
YRI FIN UstBelaya_EBA 0.00301728978640964 0.000134472700005164 22.4379356277799 1.67857763103748e-111
YRI FIN UstBelaya_MED 0.000414389089791783 2.75034016472359e-05 15.0668304636212 2.67648668600352e-51
YRI FIN UstBelaya_N 0.00180099815925108 0.000110831661546261 16.2498525613039 2.23902234498923e-59
YRI FIN Yana_MED 0.00409333587914145 0.000225148692946772 18.1805891278665 7.35395053560975e-74
YRI FIN Yana_UP 0.00705838998126478 0.000343920508396516 20.5233180602506 1.33296833423774e-93
