pop1 pop2 pop3 est se z p
YRI FIN CHB 0.00510918795990479 0.000229555955100724 22.2568303996426 9.68580674974808e-110
YRI FIN DevilsCave_N 0.00298770002029328 0.000135836035118651 21.9949000843816 3.22241676220737e-107
YRI FIN Ekven_IA 0.00244455801997759 9.96298448882871e-05 24.5364029495241 6.04166190722328e-133
YRI FIN FIN 0.00750274936133519 0.000362336690164776 20.7065681312131 3.02236849297268e-95
YRI FIN Finnish_IA 0.00681312899758729 0.000424237361314284 16.0597100087561 4.88831289540787e-58
YRI FIN GBR 0.00683659348873974 0.000350306413113237 19.5160386245336 8.02221541451102e-85
YRI FIN JPT 0.00495701382440478 0.000230584843036901 21.4975700879503 1.64055753041484e-102
YRI FIN Kolyma_M 0.00345866309905881 0.00028943398241304 11.9497478154555 6.51225449335329e-33
YRI FIN Magadan_BA 0.00358009705697399 0.000170662543887559 20.9776379480944 1.04979937329483e-97
YRI FIN Saami_IA 0.00306335510476089 0.000149056241282262 20.5516728344164 7.43562894586492e-94
YRI FIN Uelen_IA 0.000116936867870733 1.0641377577253e-05 10.9888843828544 4.32235609647849e-28
YRI FIN UstBelaya_EBA 0.00305172566211731 0.000133548914987804 22.8509955501773 1.42845698503196e-115
YRI FIN UstBelaya_MED 0.00037365932851807 2.51499051976199e-05 14.8572857663667 6.2402654076043e-50
YRI FIN UstBelaya_N 0.00172446492144497 0.000105925936357082 16.2799119908811 1.37065925229518e-59
YRI FIN Yana_MED 0.00415734052867741 0.000232135472734805 17.9091135004034 1.00117414693122e-71
YRI FIN Yana_UP 0.00703860983547414 0.00034987195130062 20.117673935589 5.16760968952467e-90
