pop1 pop2 pop3 est se z p
YRI Jomon CHB 0.0266866032671728 0.00127747182291522 20.8901697778924 6.57851339279021e-97
YRI Jomon DA234 0.00866574232081902 0.00111380371675164 7.78031370382952 7.23449286000069e-15
YRI Jomon DA236 0.00759252346416371 0.000946348584176629 8.02296700297765 1.03221085160492e-15
YRI Jomon DA237_E1_L1 0.00118654010238907 0.000165348327067367 7.17600306839296 7.17789439705182e-13
YRI Jomon DA238 0.00587270691126288 0.000510166833863162 11.511345939117 1.15659046663984e-30
YRI Jomon FIN 0.011042465124303 0.00070603355516353 15.6401420917528 3.87861645374717e-55
YRI Jomon GBR 0.00935493505430698 0.000722219525661807 12.9530353610068 2.25844303791067e-38
YRI Jomon IK002.maf001_Jomon 0.0386558767064852 0.0025364974669412 15.239864108006 1.92269833940228e-52
YRI Jomon Jomon 0.0692726109215018 0.00464465322840462 14.9144850035007 2.65316384358519e-50
YRI Jomon JpFu1 0.0359894944539253 0.00227251964499024 15.836824351888 1.73357372956805e-56
YRI Jomon JpHi01 0.0296568366040959 0.00177528703740699 16.7053755134793 1.19771616387952e-62
YRI Jomon JpIw31 0.0233241787542664 0.0016027586195428 14.5525211780922 5.62896196275864e-48
YRI Jomon JpIw32 0.0315699658703074 0.00233413086475608 13.5253624151903 1.10796274433478e-41
YRI Jomon JpIw33 0.0266104948805461 0.00196643813129403 13.5323326257078 1.00774415121265e-41
YRI Jomon JpKa6904 0.0550807913822526 0.00319431444048255 17.2433842718164 1.25471727065596e-66
YRI Jomon JpKo13 0.0508412436006822 0.00298826096349529 17.0136558425656 6.50489848354199e-65
YRI Jomon JpKo2 0.054574178754266 0.00304804305757459 17.9046613592434 1.08452765255795e-71
YRI Jomon JpOd181 0.0441352922354952 0.00274560854457694 16.0748670172483 3.82813993736605e-58
YRI Jomon JpOd274 0.0459550981228672 0.0028445876907464 16.1552756036882 1.04251594648983e-58
YRI Jomon JpOd282 0.0356162009385665 0.00212818849090555 16.7354541624326 7.23035313571715e-63
YRI Jomon JpOd6 0.0384492320819117 0.00224205768992944 17.1490824052443 6.3852750747491e-66
YRI Jomon JPT 0.030857835711695 0.00147488860127634 20.9221467200922 3.3661550263838e-97
YRI Jomon Kolyma_River 0.0132785836177476 0.00140718084418939 9.43630214451698 3.86167497388588e-21
YRI Jomon M0831 0.0141918195392492 0.00118245563284311 12.0019890345706 3.46859058915187e-33
YRI Jomon M9984 0.0143784662969284 0.0011748816857465 12.2382248964861 1.94234203625126e-34
YRI Jomon NEO229 0.00925901237201371 0.000781727131519391 11.8443021851085 2.30327524578538e-32
YRI Jomon NEO230 0.00982561860068269 0.000819078926613631 11.9959362662465 3.73173378539711e-33
YRI Jomon NEO231 0.0101922461604095 0.000816036994122963 12.489931502877 8.47265553422243e-36
YRI Jomon NEO232 0.0133785729522185 0.00114547414051285 11.6795067466374 1.62234202486589e-31
YRI Jomon NEO233 7.99914675767945e-05 2.05513230488448e-05 3.89227824343363 9.9307257718375e-05
YRI Jomon NEO234 0.000893238054607506 0.000172113952267955 5.18980618850047 2.10513077647764e-07
YRI Jomon NEO235 0.0181980588737201 0.00131622769017772 13.8259200968967 1.77824099682759e-43
YRI Jomon NEO236 0.0255906036689419 0.00176570800771572 14.4931118605778 1.33934867747554e-47
YRI Jomon NEO237 0.00487281356655297 0.000400188948045368 12.1762822045764 4.15807806632688e-34
YRI Jomon NEO238 0.0118254052901025 0.000931281156350633 12.6979969576987 6.06625127513304e-37
YRI Jomon NEO239 0.00330631399317406 0.000295680221867672 11.1820600386784 4.9917605761447e-29
YRI Jomon NEO240 0.030510078924915 0.00208900391902049 14.6050845798417 2.60658584766632e-48
YRI Jomon NEO241 0.00568606015358362 0.000440461165525 12.9093336680573 3.98736498329186e-38
YRI Jomon NEO242 0.00469283276450517 0.000420361671143944 11.1637979545909 6.13149704259223e-29
YRI Jomon NEO243 0.00143984641638227 0.000142253400288712 10.1217012279496 4.42653777300067e-24
YRI Jomon NEO246 0.00651263865187709 0.000522727355393878 12.4589589289234 1.24991620998273e-35
YRI Jomon NEO247 0.0126786476109214 0.000973790344931108 13.0198945562747 9.4301036194136e-39
YRI Jomon NEO248 0.0136252133105803 0.00100405717847696 13.570156762634 6.01931632744759e-42
YRI Jomon NEO249 0.0171715017064849 0.0013362130247142 12.8508713722183 8.50468170054186e-38
YRI Jomon NEO250 0.0059193686006826 0.00054537970315385 10.8536650088952 1.91585787296835e-27
YRI Jomon NEO251 0.0156649957337882 0.00130790131826883 11.9772000494064 4.67859546766428e-33
YRI Jomon NEO253 0.0018398037542662 0.000212115018515302 8.67361381171355 4.18618340800275e-18
YRI Jomon NEO298 0.014658436433447 0.00106874506431725 13.7155594190382 8.19320090615948e-43
YRI Jomon NEO299 0.00205311433447102 0.000237989508240827 8.62691111741542 6.3031120827528e-18
YRI Jomon Yana_old 0.0185580204778156 0.00157673868960022 11.7698770254195 5.58058025050891e-32
YRI Jomon Yana_old2 0.0143184726962458 0.00148505091274444 9.64173859183364 5.32778598294986e-22
YRI Jomon Yana_Young 0.0182380546075085 0.001424841172609 12.8000614792126 1.63821488396794e-37
