pop1 pop2 pop3 est se z p
YRI GBR ACB 0.00103798520104564 7.09819641633516e-05 14.623224551196 1.99712973160868e-48
YRI GBR CDX 0.00800317339389279 0.000458899735877768 17.4399171936427 4.10668524247189e-68
YRI GBR CHB 0.00866099433978378 0.000497657088506584 17.4035385807012 7.75601807839518e-68
YRI GBR CHS 0.00840356921450961 0.000491641671114692 17.0928741566115 1.67700700724378e-65
YRI GBR CLM 0.00767720342765428 0.00048591608407127 15.7994429065416 3.13878064683033e-56
YRI GBR FIN 0.00880067545779449 0.000606163768125732 14.5186431795591 9.23195299695855e-48
YRI GBR GBR 0.00861294548928235 0.000622340941644419 13.8395932405223 1.47036256522746e-43
YRI GBR GWD 0.000204373778060656 1.89088828980539e-05 10.8083475455703 3.14280216829257e-27
YRI GBR IBS 0.00812216593504597 0.000584501084772909 13.8958953997521 6.7079365182436e-44
YRI GBR JPT 0.00876388857755619 0.000506423901726523 17.3054402599837 4.27996978357262e-67
YRI GBR KHV 0.00810298830827704 0.000466359540590862 17.374981324518 1.27647845033372e-67
YRI GBR PEL 0.00834448811462824 0.000494666317824242 16.8689231790249 7.61723228367583e-64
YRI GBR PJL 0.00685095019856545 0.000463183478558858 14.7910072696923 1.6742929590919e-49
YRI GBR PUR 0.00709958413615783 0.000469474610468465 15.1224027409566 1.15259140834675e-51
