pop1 pop2 pop3 est se z p
YRI FIN ACB -0.00122999182375404 7.82356979992372e-05 -15.7216188416448 1.07540444331798e-55
YRI FIN CDX -0.00173878922211314 9.6906008030353e-05 -17.9430487072434 5.43876395071607e-72
YRI FIN CHB -0.00287395182739244 0.000145061148179949 -19.8120024793082 2.34566990223559e-87
YRI FIN CHS 0.00233837072290118 0.000116130501592116 20.1357153447439 3.59090509442288e-90
YRI FIN CLM -0.00219068870715676 0.000103518403486798 -21.1623115636259 2.12543196441936e-99
YRI FIN FIN 0.00347138956019824 0.000149382528689522 23.2382567804379 1.86993261920084e-119
YRI FIN GBR 0.0028391466605724 0.000131125706201644 21.6520981492857 5.80753977989051e-104
YRI FIN GWD -0.00217430943853572 0.00011306051941369 -19.2313766981726 2.02188951874834e-82
YRI FIN IBS -0.00164853579354214 9.08423565466362e-05 -18.1472152001674 1.35077665268619e-73
YRI FIN JPT 0.00145088712183448 8.18292681477962e-05 17.7306623250492 2.43152940848745e-70
YRI FIN KHV 0.000766074879505354 0.000111014567494054 6.90066985620047 5.17578932676734e-12
YRI FIN PEL 0.00152722007646269 0.000125346529214341 12.1839837611392 3.78339943404754e-34
YRI FIN PJL -0.00158480629788947 9.14164616966125e-05 -17.3361150549561 2.51148767652904e-67
YRI FIN PUR -0.00227137742090619 0.000107325479846406 -21.1634499482952 2.07472788656979e-99
