pop1 pop2 pop3 est se z p
YRI GBR ACB 0.00102063144986365 7.31175093930073e-05 13.9587830375587 2.78142643025128e-44
YRI GBR CDX 0.00796407519692887 0.000463471721685271 17.183519132451 3.52842175694394e-66
YRI GBR CHB 0.00859787469487614 0.000502035953545912 17.1260138524916 9.49409542719526e-66
YRI GBR CHS 0.00836592777219408 0.000494807868262258 16.9074267181216 3.9665408170062e-64
YRI GBR CLM 0.00753757058023367 0.000491959301052258 15.3215328262144 5.49072260390728e-53
YRI GBR FIN 0.00868581418515873 0.000614233666299458 14.1408956586306 2.12561670122229e-45
YRI GBR GBR 0.00844563045987459 0.000627643883457183 13.4560866161149 2.83540227985152e-41
YRI GBR GWD 0.000204017495290475 1.93682178517103e-05 10.5336224970466 6.04619660611503e-26
YRI GBR IBS 0.00796548092703209 0.000590083386817354 13.4989072815528 1.58712673171426e-41
YRI GBR JPT 0.00870306502928553 0.000513142706031303 16.9603210315429 1.6145989288527e-64
YRI GBR KHV 0.00806629684899081 0.000471002228090657 17.1258146308349 9.5266532848058e-66
YRI GBR PEL 0.00809194821727208 0.000497065199983424 16.2794502965445 1.3810391413858e-59
YRI GBR PJL 0.00667988574180719 0.000461670320264907 14.4689520824606 1.90350092460171e-47
YRI GBR PUR 0.00692334297856261 0.000470283735197762 14.7216296469433 4.68238968112823e-49
